2 2 bfs rdlu 2 6 15 2 0.0
2 2 bfs rdul 2 6 15 2 0.0
2 2 bfs uldr 2 15 34 2 0.0
2 2 bfs ulrd 2 13 31 2 0.0
2 2 dfs drlu 10 11 11 10 0.0
2 2 dfs drul 10 167537 167537 20 2152.143
2 2 dfs ludr 16 152997 152997 20 2286.202
2 2 dfs lurd 18 229146 229146 20 2912.737
2 2 dfs rdlu 2 3 3 2 0.0
2 2 dfs rdul 2 3 3 2 0.0
2 2 dfs uldr 18 239580 239580 20 3492.386
2 2 dfs ulrd 16 152970 152970 20 2051.947
2 3 astr hamm 2 3 7 2 0.0
2 3 astr manh 2 3 7 2 0.0
2 3 bfs drlu 2 6 15 2 0.0
2 3 bfs drul 2 6 15 2 0.0
2 3 bfs ludr 2 13 31 2 0.0
2 3 bfs lurd 2 15 34 2 0.997
2 3 bfs rdlu 2 8 18 2 0.0
2 3 bfs rdul 2 8 18 2 0.0
2 3 bfs uldr 2 13 31 2 0.0
2 3 bfs ulrd 2 15 34 2 0.0
2 3 dfs drlu 2 3 3 2 0.0
2 3 dfs drul 2 3 3 2 0.0
2 3 dfs ludr 16 152970 152970 20 2357.279
2 3 dfs lurd 18 239580 239580 20 3703.998
2 3 dfs rdlu 10 167537 167537 20 2150.816
2 3 dfs rdul 10 11 11 10 0.0
2 3 dfs uldr 18 229146 229146 20 3124.117
2 3 dfs ulrd 16 152997 152997 20 2084.595
2 4 astr hamm 2 3 6 2 0.0
2 4 astr manh 2 3 6 2 0.0
2 4 bfs drlu 2 5 10 2 0.0
2 4 bfs drul 2 5 10 2 0.0
2 4 bfs ludr 2 10 23 2 0.0
2 4 bfs lurd 2 10 23 2 0.0
2 4 bfs rdlu 2 5 10 2 0.0
2 4 bfs rdul 2 5 10 2 0.0
2 4 bfs uldr 2 10 23 2 0.0
2 4 bfs ulrd 2 10 23 2 0.0
2 4 dfs drlu 2 3 3 2 0.0
2 4 dfs drul 2 3 3 2 0.0
2 4 dfs ludr 18 152839 152839 20 2266.554
2 4 dfs lurd 18 255256 255256 20 3708.538
2 4 dfs rdlu 2 3 3 2 0.0
2 4 dfs rdul 2 3 3 2 0.0
2 4 dfs uldr 18 37039 37039 20 437.314
2 4 dfs ulrd 18 139 139 20 0.997
3 1 astr hamm 3 4 7 3 0.0
3 1 astr manh 3 4 7 3 0.0
3 1 bfs drlu 3 8 17 3 0.997
3 1 bfs drul 3 8 17 3 0.0
3 1 bfs ludr 3 17 40 3 0.0
3 1 bfs lurd 3 17 40 3 0.0
3 1 bfs rdlu 3 8 17 3 0.0
3 1 bfs rdul 3 8 17 3 0.997
3 1 bfs uldr 3 17 40 3 0.0
3 1 bfs ulrd 3 17 40 3 0.0
3 1 dfs drlu 3 4 4 3 0.0
3 1 dfs drul 3 4 4 3 0.0
3 1 dfs ludr 19 78888 78888 20 1018.758
3 1 dfs lurd 19 46 46 20 0.0
3 1 dfs rdlu 3 4 4 3 0.0
3 1 dfs rdul 3 4 4 3 0.0
3 1 dfs uldr 19 78888 78888 20 1126.012
3 1 dfs ulrd 19 46 46 20 0.0
3 2 astr hamm 3 4 9 3 0.0
3 2 astr manh 3 4 9 3 0.0
3 2 bfs drlu 3 23 48 3 0.0
3 2 bfs drul 3 23 48 3 0.997
3 2 bfs ludr 3 35 72 3 0.0
3 2 bfs lurd 3 28 59 3 0.0
3 2 bfs rdlu 3 16 35 3 0.0
3 2 bfs rdul 3 16 35 3 0.0
3 2 bfs uldr 3 35 72 3 0.0
3 2 bfs ulrd 3 28 59 3 0.0
3 2 dfs drlu 17 183 183 20 0.996
3 2 dfs drul 17 78892 78892 20 942.449
3 2 dfs ludr 17 280 280 20 1.994
3 2 dfs lurd 19 49064 49064 20 522.544
3 2 dfs rdlu 3 4 4 3 0.0
3 2 dfs rdul 3 4 4 3 0.0
3 2 dfs uldr 19 78879 78879 20 1194.975
3 2 dfs ulrd 19 64 64 20 0.0
3 3 astr hamm 3 4 10 3 0.0
3 3 astr manh 3 4 10 3 0.0
3 3 bfs drlu 3 18 38 3 0.0
3 3 bfs drul 3 18 38 3 0.0
3 3 bfs ludr 3 32 66 3 0.997
3 3 bfs lurd 3 33 69 3 0.998
3 3 bfs rdlu 3 19 41 3 0.0
3 3 bfs rdul 3 19 41 3 0.0
3 3 bfs uldr 3 32 66 3 0.997
3 3 bfs ulrd 3 33 69 3 0.0
3 3 dfs drlu 11 12 12 11 0.0
3 3 dfs drul 11 78650 78650 20 976.79
3 3 dfs ludr 17 253 253 20 1.994
3 3 dfs lurd 19 64654 64654 20 775.275
3 3 dfs rdlu 19 78854 78854 20 914.057
3 3 dfs rdul 19 50 50 20 0.0
3 3 dfs uldr 19 78873 78873 20 1216.985
3 3 dfs ulrd 19 72 72 20 0.0
3 4 astr hamm 3 4 10 3 0.0
3 4 astr manh 3 4 10 3 0.0
3 4 bfs drlu 3 21 44 3 0.0
3 4 bfs drul 3 21 44 3 0.0
3 4 bfs ludr 3 35 72 3 0.997
3 4 bfs lurd 3 30 63 3 0.998
3 4 bfs rdlu 3 16 35 3 0.997
3 4 bfs rdul 3 16 35 3 0.0
3 4 bfs uldr 3 35 72 3 0.0
3 4 bfs ulrd 3 30 63 3 0.0
3 4 dfs drlu 19 53 53 20 0.0
3 4 dfs drul 19 78857 78857 20 959.818
3 4 dfs ludr 19 75 75 20 0.0
3 4 dfs lurd 19 78870 78870 20 939.2
3 4 dfs rdlu 3 4 4 3 0.0
3 4 dfs rdul 3 4 4 3 0.0
3 4 dfs uldr 17 78989 78989 20 1197.74
3 4 dfs ulrd 17 241 241 20 1.741
3 5 astr hamm 3 4 9 3 0.0
3 5 astr manh 9 10 20 9 0.0
3 5 bfs drlu 3 17 39 3 0.0
3 5 bfs drul 3 13 29 3 0.0
3 5 bfs ludr 3 22 50 3 0.998
3 5 bfs lurd 3 22 50 3 0.0
3 5 bfs rdlu 3 17 39 3 0.0
3 5 bfs rdul 3 13 29 3 0.998
3 5 bfs uldr 3 18 40 3 0.0
3 5 bfs ulrd 3 18 40 3 0.0
3 5 dfs drlu 9 10 10 9 0.0
3 5 dfs drul 19 21708 21708 20 157.107
3 5 dfs ludr 17 270437 270437 20 4125.819
3 5 dfs lurd 19 310992 310992 20 4763.719
3 5 dfs rdlu 9 10 10 9 0.0
3 5 dfs rdul 19 219 219 20 0.997
3 5 dfs uldr 19 112461 112461 20 1325.11
3 5 dfs ulrd 17 71764 71764 20 745.186
3 6 astr hamm 3 4 10 3 0.0
3 6 astr manh 3 4 10 3 0.0
3 6 bfs drlu 3 16 35 3 0.0
3 6 bfs drul 3 16 35 3 0.997
3 6 bfs ludr 3 30 63 3 0.0
3 6 bfs lurd 3 35 72 3 0.0
3 6 bfs rdlu 3 21 44 3 0.0
3 6 bfs rdul 3 21 44 3 0.0
3 6 bfs uldr 3 30 63 3 0.997
3 6 bfs ulrd 3 35 72 3 0.997
3 6 dfs drlu 3 4 4 3 0.0
3 6 dfs drul 3 4 4 3 0.0
3 6 dfs ludr 17 241 241 20 1.004
3 6 dfs lurd 17 78989 78989 20 1121.803
3 6 dfs rdlu 19 78857 78857 20 903.635
3 6 dfs rdul 19 53 53 20 0.997
3 6 dfs uldr 19 78870 78870 20 1015.916
3 6 dfs ulrd 19 75 75 20 0.997
3 7 astr hamm 3 4 10 3 0.0
3 7 astr manh 3 4 10 3 0.0
3 7 bfs drlu 3 19 41 3 0.0
3 7 bfs drul 3 19 41 3 0.0
3 7 bfs ludr 3 33 69 3 0.0
3 7 bfs lurd 3 32 66 3 0.0
3 7 bfs rdlu 3 18 38 3 0.0
3 7 bfs rdul 3 18 38 3 0.0
3 7 bfs uldr 3 33 69 3 0.0
3 7 bfs ulrd 3 32 66 3 0.0
3 7 dfs drlu 19 50 50 20 0.0
3 7 dfs drul 19 78854 78854 20 910.526
3 7 dfs ludr 19 72 72 20 0.0
3 7 dfs lurd 19 78873 78873 20 1141.531
3 7 dfs rdlu 11 78650 78650 20 907.578
3 7 dfs rdul 11 12 12 11 0.0
3 7 dfs uldr 19 64654 64654 20 774.274
3 7 dfs ulrd 17 253 253 20 0.997
3 8 astr hamm 3 4 9 3 0.0
3 8 astr manh 3 4 9 3 0.0
3 8 bfs drlu 3 13 29 3 0.0
3 8 bfs drul 3 17 39 3 0.998
3 8 bfs ludr 3 18 40 3 0.997
3 8 bfs lurd 3 18 40 3 0.0
3 8 bfs rdlu 3 13 29 3 0.0
3 8 bfs rdul 3 17 39 3 0.0
3 8 bfs uldr 3 22 50 3 0.998
3 8 bfs ulrd 3 22 50 3 0.0
3 8 dfs drlu 19 219 219 20 0.997
3 8 dfs drul 9 10 10 9 0.0
3 8 dfs ludr 17 71764 71764 20 815.369
3 8 dfs lurd 19 112461 112461 20 1441.376
3 8 dfs rdlu 19 21708 21708 20 155.597
3 8 dfs rdul 9 10 10 9 0.0
3 8 dfs uldr 19 310992 310992 20 4922.24
3 8 dfs ulrd 17 270437 270437 20 3605.351
3 9 astr hamm 3 4 9 3 0.0
3 9 astr manh 3 4 9 3 0.0
3 9 bfs drlu 3 16 35 3 0.0
3 9 bfs drul 3 16 35 3 0.0
3 9 bfs ludr 3 28 59 3 0.997
3 9 bfs lurd 3 35 72 3 0.0
3 9 bfs rdlu 3 23 48 3 0.0
3 9 bfs rdul 3 23 48 3 0.0
3 9 bfs uldr 3 28 59 3 0.0
3 9 bfs ulrd 3 35 72 3 0.0
3 9 dfs drlu 3 4 4 3 0.0
3 9 dfs drul 3 4 4 3 0.0
3 9 dfs ludr 19 64 64 20 0.997
3 9 dfs lurd 19 78879 78879 20 1031.733
3 9 dfs rdlu 17 78892 78892 20 905.973
3 9 dfs rdul 17 183 183 20 0.998
3 9 dfs uldr 19 49064 49064 20 624.847
3 9 dfs ulrd 17 280 280 20 1.994
3 10 astr hamm 3 4 7 3 0.0
3 10 astr manh 3 4 7 3 0.997
3 10 bfs drlu 3 8 17 3 0.0
3 10 bfs drul 3 8 17 3 0.0
3 10 bfs ludr 3 17 40 3 0.997
3 10 bfs lurd 3 17 40 3 0.0
3 10 bfs rdlu 3 8 17 3 0.0
3 10 bfs rdul 3 8 17 3 0.0
3 10 bfs uldr 3 17 40 3 0.0
3 10 bfs ulrd 3 17 40 3 0.0
3 10 dfs drlu 3 4 4 3 0.997
3 10 dfs drul 3 4 4 3 0.0
3 10 dfs ludr 19 46 46 20 0.0
3 10 dfs lurd 19 78888 78888 20 990.891
3 10 dfs rdlu 3 4 4 3 0.0
3 10 dfs rdul 3 4 4 3 0.0
3 10 dfs uldr 19 46 46 20 0.998
3 10 dfs ulrd 19 78888 78888 20 932.791
4 1 astr hamm 4 5 9 4 0.0
4 1 astr manh 4 5 9 4 0.0
4 1 bfs drlu 4 42 88 4 0.0
4 1 bfs drul 4 42 88 4 0.0
4 1 bfs ludr 4 56 121 4 0.0
4 1 bfs lurd 4 39 89 4 0.0
4 1 bfs rdlu 4 25 56 4 0.0
4 1 bfs rdul 4 25 56 4 0.0
4 1 bfs uldr 4 56 121 4 0.0
4 1 bfs ulrd 4 39 89 4 0.0
4 1 dfs drlu 18 173106 173106 20 2447.394
4 1 dfs drul 18 120923 120923 20 1570.168
4 1 dfs ludr 18 168043 168043 20 2437.365
4 1 dfs lurd 18 83 83 20 0.0
4 1 dfs rdlu 4 5 5 4 0.0
4 1 dfs rdul 4 5 5 4 0.0
4 1 dfs uldr 18 168043 168043 20 2520.348
4 1 dfs ulrd 18 83 83 20 0.0
4 2 astr hamm 4 5 11 4 0.998
4 2 astr manh 4 5 11 4 0.0
4 2 bfs drlu 4 32 69 4 0.997
4 2 bfs drul 4 32 69 4 0.998
4 2 bfs ludr 4 51 109 4 0.997
4 2 bfs lurd 4 49 108 4 0.0
4 2 bfs rdlu 4 30 68 4 0.0
4 2 bfs rdul 4 30 68 4 0.998
4 2 bfs uldr 4 51 109 4 0.0
4 2 bfs ulrd 4 49 108 4 0.997
4 2 dfs drlu 18 95 95 20 0.997
4 2 dfs drul 18 37019 37019 20 348.118
4 2 dfs ludr 18 168022 168022 20 2455.77
4 2 dfs lurd 18 120 120 20 0.997
4 2 dfs rdlu 16 45329 45329 20 388.49
4 2 dfs rdul 16 4462 4462 20 27.925
4 2 dfs uldr 18 168022 168022 20 2332.552
4 2 dfs ulrd 18 120 120 20 0.997
4 3 astr hamm 4 5 12 4 0.0
4 3 astr manh 4 5 12 4 0.0
4 3 bfs drlu 4 56 111 4 0.997
4 3 bfs drul 4 56 111 4 0.998
4 3 bfs ludr 4 73 152 4 0.998
4 3 bfs lurd 4 53 114 4 0.997
4 3 bfs rdlu 4 36 73 4 0.0
4 3 bfs rdul 4 36 73 4 0.998
4 3 bfs uldr 4 73 152 4 0.997
4 3 bfs ulrd 4 53 114 4 0.0
4 3 dfs drlu 18 152930 152930 20 2358.598
4 3 dfs drul 18 255286 255286 20 3613.829
4 3 dfs ludr 16 591 591 20 3.988
4 3 dfs lurd 18 104494 104494 20 1372.918
4 3 dfs rdlu 4 5 5 4 0.0
4 3 dfs rdul 4 5 5 4 0.0
4 3 dfs uldr 16 168490 168490 20 2295.816
4 3 dfs ulrd 16 260 260 20 1.994
4 4 astr hamm 4 5 12 4 0.0
4 4 astr manh 4 5 12 4 0.0
4 4 bfs drlu 4 61 128 4 0.0
4 4 bfs drul 4 48 103 4 0.0
4 4 bfs ludr 4 61 122 4 0.0
4 4 bfs lurd 4 61 122 4 0.0
4 4 bfs rdlu 4 61 128 4 0.0
4 4 bfs rdul 4 48 103 4 0.0
4 4 bfs uldr 4 48 97 4 0.0
4 4 bfs ulrd 4 48 97 4 0.0
4 4 dfs drlu 16 376 376 20 1.995
4 4 dfs drul 16 168048 168048 20 2196.223
4 4 dfs ludr 18 152950 152950 20 2389.979
4 4 dfs lurd 18 255306 255306 20 3727.269
4 4 dfs rdlu 16 168275 168275 20 2143.525
4 4 dfs rdul 16 149 149 20 0.997
4 4 dfs uldr 16 255414 255414 20 3574.302
4 4 dfs ulrd 16 152893 152893 20 2083.213
4 5 astr hamm 4 5 12 4 0.0
4 5 astr manh 4 5 12 4 0.953
4 5 bfs drlu 4 27 59 4 0.0
4 5 bfs drul 4 27 59 4 0.997
4 5 bfs ludr 4 48 103 4 0.0
4 5 bfs lurd 4 54 118 4 0.0
4 5 bfs rdlu 4 33 74 4 0.0
4 5 bfs rdul 4 33 74 4 0.0
4 5 bfs uldr 4 48 103 4 0.0
4 5 bfs ulrd 4 54 118 4 0.997
4 5 dfs drlu 12 13 13 12 0.0
4 5 dfs drul 12 36903 36903 20 356.755
4 5 dfs ludr 18 168010 168010 20 2357.967
4 5 dfs lurd 18 138 138 20 0.997
4 5 dfs rdlu 16 356349 356349 20 4642.433
4 5 dfs rdul 16 343881 343881 20 4655.333
4 5 dfs uldr 18 168010 168010 20 2274.179
4 5 dfs ulrd 18 138 138 20 0.997
4 6 astr hamm 4 5 13 4 0.0
4 6 astr manh 4 5 13 4 0.0
4 6 bfs drlu 4 51 101 4 0.0
4 6 bfs drul 4 51 101 4 0.997
4 6 bfs ludr 4 70 146 4 0.997
4 6 bfs lurd 4 58 124 4 0.998
4 6 bfs rdlu 4 39 79 4 0.0
4 6 bfs rdul 4 39 79 4 0.0
4 6 bfs uldr 4 70 146 4 0.0
4 6 bfs ulrd 4 58 124 4 0.0
4 6 dfs drlu 18 152912 152912 20 2311.878
4 6 dfs drul 18 255268 255268 20 3600.43
4 6 dfs ludr 16 530 530 20 3.989
4 6 dfs lurd 18 137754 137754 20 1752.985
4 6 dfs rdlu 18 120762 120762 20 1577.793
4 6 dfs rdul 18 111872 111872 20 1311.2
4 6 dfs uldr 16 168429 168429 20 2207.558
4 6 dfs ulrd 16 337 337 20 1.994
4 7 astr hamm 4 5 12 4 0.0
4 7 astr manh 4 5 12 4 0.0
4 7 bfs drlu 4 37 81 4 0.0
4 7 bfs drul 4 42 93 4 0.0
4 7 bfs ludr 4 41 87 4 0.0
4 7 bfs lurd 4 39 84 4 0.0
4 7 bfs rdlu 4 35 78 4 0.997
4 7 bfs rdul 4 40 90 4 0.998
4 7 bfs uldr 4 46 99 4 0.0
4 7 bfs ulrd 4 44 96 4 0.0
4 7 dfs drlu 18 167972 167972 20 2361.616
4 7 dfs drul 18 94 94 20 0.0
4 7 dfs ludr 18 127 127 20 0.997
4 7 dfs lurd 18 37057 37057 20 357.455
4 7 dfs rdlu 18 167966 167966 20 2146.985
4 7 dfs rdul 18 88 88 20 0.0
4 7 dfs uldr 18 506587 506587 20 7335.435
4 7 dfs ulrd 18 480752 480752 20 7257.522
4 8 astr hamm 4 5 13 4 0.0
4 8 astr manh 4 5 13 4 0.0
4 8 bfs drlu 4 41 82 4 0.0
4 8 bfs drul 4 41 82 4 0.0
4 8 bfs ludr 4 60 127 4 0.997
4 8 bfs lurd 4 68 143 4 0.0
4 8 bfs rdlu 4 49 98 4 0.0
4 8 bfs rdul 4 49 98 4 0.997
4 8 bfs uldr 4 60 127 4 0.997
4 8 bfs ulrd 4 68 143 4 0.0
4 8 dfs drlu 16 111861 111861 20 1434.903
4 8 dfs drul 16 120751 120751 20 1561.127
4 8 dfs ludr 16 364 364 20 1.994
4 8 dfs lurd 16 168402 168402 20 2302.083
4 8 dfs rdlu 18 255262 255262 20 3536.541
4 8 dfs rdul 18 152906 152906 20 2067.515
4 8 dfs uldr 16 168263 168263 20 2169.38
4 8 dfs ulrd 16 503 503 20 2.992
4 9 astr hamm 4 5 12 4 0.0
4 9 astr manh 4 5 12 4 0.997
4 9 bfs drlu 4 35 77 4 0.0
4 9 bfs drul 4 35 77 4 0.0
4 9 bfs ludr 4 56 121 4 0.0
4 9 bfs lurd 4 46 100 4 0.997
4 9 bfs rdlu 4 25 56 4 0.0
4 9 bfs rdul 4 25 56 4 0.0
4 9 bfs uldr 4 56 121 4 0.997
4 9 bfs ulrd 4 46 100 4 0.997
4 9 dfs drlu 18 111267 111267 20 1417.237
4 9 dfs drul 18 121867 121867 20 1597.741
4 9 dfs ludr 18 144 144 20 0.998
4 9 dfs lurd 18 168004 168004 20 2234.175
4 9 dfs rdlu 4 5 5 4 0.0
4 9 dfs rdul 4 5 5 4 0.0
4 9 dfs uldr 18 144 144 20 0.997
4 9 dfs ulrd 18 168004 168004 20 2160.734
4 10 astr hamm 4 5 12 4 0.997
4 10 astr manh 4 5 12 4 0.997
4 10 bfs drlu 4 42 93 4 0.997
4 10 bfs drul 4 37 81 4 0.0
4 10 bfs ludr 4 46 99 4 0.0
4 10 bfs lurd 4 44 96 4 0.0
4 10 bfs rdlu 4 40 90 4 0.998
4 10 bfs rdul 4 35 78 4 0.0
4 10 bfs uldr 4 41 87 4 0.997
4 10 bfs ulrd 4 39 84 4 0.0
4 10 dfs drlu 18 94 94 20 0.998
4 10 dfs drul 18 167972 167972 20 2180.306
4 10 dfs ludr 18 480758 480758 20 7952.407
4 10 dfs lurd 18 506581 506581 20 7488.414
4 10 dfs rdlu 18 88 88 20 0.997
4 10 dfs rdul 18 167966 167966 20 2159.336
4 10 dfs uldr 18 37063 37063 20 350.734
4 10 dfs ulrd 18 121 121 20 0.997
4 11 astr hamm 4 5 11 4 0.0
4 11 astr manh 4 5 11 4 0.0
4 11 bfs drlu 4 27 61 4 0.0
4 11 bfs drul 4 27 61 4 0.0
4 11 bfs ludr 4 54 116 4 0.0
4 11 bfs lurd 4 54 116 4 0.997
4 11 bfs rdlu 4 27 61 4 0.0
4 11 bfs rdul 4 27 61 4 0.0
4 11 bfs uldr 4 54 116 4 0.0
4 11 bfs ulrd 4 54 116 4 0.0
4 11 dfs drlu 10 11 11 10 0.0
4 11 dfs drul 10 167537 167537 20 2164.335
4 11 dfs ludr 16 575951 575951 20 9756.801
4 11 dfs lurd 18 662291 662291 20 9832.855
4 11 dfs rdlu 10 11 11 10 0.0
4 11 dfs rdul 10 167537 167537 20 2140.75
4 11 dfs uldr 18 402421 402421 20 5728.269
4 11 dfs ulrd 18 358013 358013 20 4744.282
4 12 astr hamm 4 5 10 4 0.0
4 12 astr manh 4 5 10 4 0.0
4 12 bfs drlu 4 22 51 4 0.0
4 12 bfs drul 4 30 68 4 1.021
4 12 bfs ludr 4 29 67 4 0.998
4 12 bfs lurd 4 29 67 4 0.0
4 12 bfs rdlu 4 22 51 4 0.997
4 12 bfs rdul 4 30 68 4 0.998
4 12 bfs uldr 4 37 84 4 0.997
4 12 bfs ulrd 4 37 84 4 0.0
4 12 dfs drlu 18 4622 4622 20 27.431
4 12 dfs drul 18 46228 46228 20 409.981
4 12 dfs ludr 18 126994 126994 20 1877.262
4 12 dfs lurd 18 175110 175110 20 2205.087
4 12 dfs rdlu 18 50414 50414 20 518.614
4 12 dfs rdul 18 436 436 20 1.995
4 12 dfs uldr 18 190291 190291 20 2635.408
4 12 dfs ulrd 18 144499 144499 20 1735.993
4 13 astr hamm 4 5 12 4 0.0
4 13 astr manh 4 5 12 4 0.0
4 13 bfs drlu 4 25 56 4 0.0
4 13 bfs drul 4 25 56 4 0.0
4 13 bfs ludr 4 46 100 4 1.047
4 13 bfs lurd 4 56 121 4 0.0
4 13 bfs rdlu 4 35 77 4 0.0
4 13 bfs rdul 4 35 77 4 0.0
4 13 bfs uldr 4 46 100 4 0.0
4 13 bfs ulrd 4 56 121 4 0.0
4 13 dfs drlu 4 5 5 4 0.0
4 13 dfs drul 4 5 5 4 0.0
4 13 dfs ludr 18 168004 168004 20 2425.263
4 13 dfs lurd 18 144 144 20 0.997
4 13 dfs rdlu 18 121867 121867 20 1588.293
4 13 dfs rdul 18 111267 111267 20 1296.407
4 13 dfs uldr 18 168004 168004 20 2151.388
4 13 dfs ulrd 18 144 144 20 0.997
4 14 astr hamm 4 5 13 4 0.997
4 14 astr manh 4 5 13 4 0.0
4 14 bfs drlu 4 49 98 4 0.0
4 14 bfs drul 4 49 98 4 0.0
4 14 bfs ludr 4 68 143 4 0.0
4 14 bfs lurd 4 60 127 4 0.998
4 14 bfs rdlu 4 41 82 4 0.0
4 14 bfs rdul 4 41 82 4 0.997
4 14 bfs uldr 4 68 143 4 0.998
4 14 bfs ulrd 4 60 127 4 0.0
4 14 dfs drlu 18 152906 152906 20 2330.319
4 14 dfs drul 18 255262 255262 20 3535.959
4 14 dfs ludr 16 503 503 20 2.991
4 14 dfs lurd 16 168263 168263 20 2157.559
4 14 dfs rdlu 16 120751 120751 20 1592.826
4 14 dfs rdul 16 111861 111861 20 1284.366
4 14 dfs uldr 16 168402 168402 20 2178.001
4 14 dfs ulrd 16 364 364 20 1.995
4 15 astr hamm 4 5 12 4 0.0
4 15 astr manh 4 5 12 4 0.0
4 15 bfs drlu 4 35 78 4 0.0
4 15 bfs drul 4 40 90 4 0.0
4 15 bfs ludr 4 39 84 4 0.997
4 15 bfs lurd 4 41 87 4 0.998
4 15 bfs rdlu 4 37 81 4 0.997
4 15 bfs rdul 4 42 93 4 0.997
4 15 bfs uldr 4 44 96 4 0.997
4 15 bfs ulrd 4 46 99 4 0.997
4 15 dfs drlu 18 167966 167966 20 2470.134
4 15 dfs drul 18 88 88 20 0.997
4 15 dfs ludr 18 121 121 20 0.0
4 15 dfs lurd 18 37063 37063 20 357.593
4 15 dfs rdlu 18 167972 167972 20 2180.159
4 15 dfs rdul 18 94 94 20 0.997
4 15 dfs uldr 18 506581 506581 20 7368.292
4 15 dfs ulrd 18 480758 480758 20 7185.14
4 16 astr hamm 4 5 13 4 0.0
4 16 astr manh 4 5 13 4 0.0
4 16 bfs drlu 4 39 79 4 0.997
4 16 bfs drul 4 39 79 4 0.0
4 16 bfs ludr 4 58 124 4 0.998
4 16 bfs lurd 4 70 146 4 0.0
4 16 bfs rdlu 4 51 101 4 0.0
4 16 bfs rdul 4 51 101 4 0.0
4 16 bfs uldr 4 58 124 4 0.0
4 16 bfs ulrd 4 70 146 4 0.998
4 16 dfs drlu 18 111872 111872 20 1455.937
4 16 dfs drul 18 120762 120762 20 1585.804
4 16 dfs ludr 16 337 337 20 2.003
4 16 dfs lurd 16 168429 168429 20 2232.203
4 16 dfs rdlu 18 255268 255268 20 3511.53
4 16 dfs rdul 18 152912 152912 20 2041.229
4 16 dfs uldr 18 137754 137754 20 1719.828
4 16 dfs ulrd 16 530 530 20 2.99
4 17 astr hamm 4 5 12 4 0.0
4 17 astr manh 4 5 12 4 0.0
4 17 bfs drlu 4 33 74 4 0.0
4 17 bfs drul 4 33 74 4 0.0
4 17 bfs ludr 4 54 118 4 0.997
4 17 bfs lurd 4 48 103 4 0.0
4 17 bfs rdlu 4 27 59 4 0.997
4 17 bfs rdul 4 27 59 4 0.0
4 17 bfs uldr 4 54 118 4 0.0
4 17 bfs ulrd 4 48 103 4 0.998
4 17 dfs drlu 16 343881 343881 20 5034.303
4 17 dfs drul 16 356349 356349 20 4708.762
4 17 dfs ludr 18 138 138 20 1.994
4 17 dfs lurd 18 168010 168010 20 2178.611
4 17 dfs rdlu 12 36903 36903 20 346.074
4 17 dfs rdul 12 13 13 12 0.0
